Challenge Date,IP Address,User Agent,Country,Challenge Type
Wed May 28 19:01:54 UTC 2025,156.228.176.151,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 19:39:38 UTC 2025,156.228.78.161,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 19:39:38 UTC 2025,156.228.78.161,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 21:00:37 UTC 2025,156.228.110.122,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 21:00:37 UTC 2025,156.228.110.122,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 21:08:00 UTC 2025,156.242.46.134,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 21:08:00 UTC 2025,156.242.46.134,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 21:08:08 UTC 2025,156.228.179.39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 21:08:08 UTC 2025,156.228.179.39,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 21:08:42 UTC 2025,154.213.203.159,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Wed May 28 21:08:42 UTC 2025,154.213.203.159,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Wed May 28 21:35:54 UTC 2025,156.253.165.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 21:35:54 UTC 2025,156.253.165.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 21:36:17 UTC 2025,156.253.173.176,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 21:36:17 UTC 2025,156.253.173.176,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 21:56:56 UTC 2025,154.213.197.122,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Wed May 28 21:56:56 UTC 2025,154.213.197.122,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Wed May 28 22:09:01 UTC 2025,156.228.114.155,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 22:09:01 UTC 2025,156.228.114.155,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 22:09:05 UTC 2025,154.91.171.91,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",Hong Kong,CAPTCHA_CHALLENGE
Wed May 28 22:09:05 UTC 2025,154.91.171.91,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",Hong Kong,CAPTCHA_CHALLENGE
Wed May 28 22:15:06 UTC 2025,156.242.42.23,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 22:15:06 UTC 2025,156.242.42.23,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 22:31:00 UTC 2025,156.228.177.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 22:31:00 UTC 2025,156.228.177.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 22:41:34 UTC 2025,156.249.58.36,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 22:41:34 UTC 2025,156.249.58.36,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 23:20:30 UTC 2025,156.253.167.175,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Wed May 28 23:20:30 UTC 2025,156.253.167.175,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 00:10:07 UTC 2025,156.249.60.150,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 00:10:07 UTC 2025,156.249.60.150,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 00:49:16 UTC 2025,156.242.37.107,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 00:49:16 UTC 2025,156.242.37.107,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 00:49:29 UTC 2025,154.213.194.144,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 00:49:29 UTC 2025,154.213.194.144,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 00:49:39 UTC 2025,154.214.1.92,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 00:49:39 UTC 2025,154.214.1.92,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 00:49:48 UTC 2025,156.242.35.218,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 00:49:48 UTC 2025,156.242.35.218,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 01:35:37 UTC 2025,156.228.85.49,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 01:35:37 UTC 2025,156.228.85.49,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 01:38:15 UTC 2025,156.233.94.4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 01:38:15 UTC 2025,156.233.94.4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 01:49:37 UTC 2025,156.228.190.144,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 01:49:37 UTC 2025,156.228.190.144,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 01:55:46 UTC 2025,156.228.119.220,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 01:55:46 UTC 2025,156.228.119.220,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 03:09:59 UTC 2025,156.242.36.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 03:09:59 UTC 2025,156.242.36.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 03:21:23 UTC 2025,156.242.46.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 03:21:23 UTC 2025,156.242.46.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 04:07:22 UTC 2025,156.253.170.249,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 04:07:22 UTC 2025,156.253.170.249,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 04:13:05 UTC 2025,156.248.86.100,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 04:13:05 UTC 2025,156.248.86.100,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 04:13:19 UTC 2025,156.228.0.241,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 04:13:19 UTC 2025,156.228.0.241,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 04:52:06 UTC 2025,154.213.202.53,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 04:52:06 UTC 2025,154.213.202.53,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 05:41:50 UTC 2025,156.253.168.198,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 05:41:50 UTC 2025,156.253.168.198,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 06:09:15 UTC 2025,156.228.79.137,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 06:09:15 UTC 2025,156.228.79.137,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 06:31:22 UTC 2025,156.228.177.245,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 06:31:22 UTC 2025,156.228.177.245,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 06:31:35 UTC 2025,154.213.199.146,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 06:31:35 UTC 2025,154.213.199.146,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 06:31:39 UTC 2025,156.233.86.189,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 06:31:39 UTC 2025,156.233.86.189,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 06:31:47 UTC 2025,154.213.204.131,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 06:31:47 UTC 2025,154.213.204.131,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 06:32:24 UTC 2025,156.228.185.92,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 06:32:24 UTC 2025,156.228.185.92,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 06:46:42 UTC 2025,156.242.47.126,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 06:46:42 UTC 2025,156.242.47.126,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 06:46:50 UTC 2025,156.228.97.118,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 06:46:50 UTC 2025,156.228.97.118,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 06:46:55 UTC 2025,156.233.88.153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 06:46:55 UTC 2025,156.233.88.153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 07:10:18 UTC 2025,156.228.125.142,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 07:10:18 UTC 2025,156.228.125.142,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 07:13:45 UTC 2025,156.228.0.74,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 07:13:45 UTC 2025,156.228.0.74,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 07:18:36 UTC 2025,156.228.82.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 07:18:36 UTC 2025,156.228.82.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 07:37:49 UTC 2025,156.253.164.164,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 07:37:49 UTC 2025,156.253.164.164,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 08:12:56 UTC 2025,156.253.166.105,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 08:12:56 UTC 2025,156.253.166.105,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 08:13:09 UTC 2025,156.253.169.80,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 08:13:09 UTC 2025,156.253.169.80,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 08:19:16 UTC 2025,156.228.96.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 08:19:16 UTC 2025,156.228.96.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 09:05:29 UTC 2025,156.228.171.125,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 09:05:29 UTC 2025,156.228.171.125,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 09:05:36 UTC 2025,156.249.57.16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 09:05:36 UTC 2025,156.249.57.16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 09:49:03 UTC 2025,45.202.78.199,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 09:49:03 UTC 2025,45.202.78.199,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 10:14:38 UTC 2025,156.249.137.84,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 10:14:38 UTC 2025,156.249.137.84,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 11:22:31 UTC 2025,156.233.73.247,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 11:22:31 UTC 2025,156.233.73.247,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 13:41:21 UTC 2025,156.233.74.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 13:41:21 UTC 2025,156.233.74.113,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 13:44:53 UTC 2025,156.228.102.157,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 13:44:53 UTC 2025,156.228.102.157,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 13:53:49 UTC 2025,156.233.72.233,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 13:53:49 UTC 2025,156.233.72.233,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",United States,CAPTCHA_CHALLENGE
Thu May 29 13:56:42 UTC 2025,156.228.81.55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 13:56:42 UTC 2025,156.228.81.55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 13:56:52 UTC 2025,156.228.96.105,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
Thu May 29 13:56:52 UTC 2025,156.228.96.105,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",South Africa,CAPTCHA_CHALLENGE
